Year,Site,F10,F50,F90,F10L,F50L,F90L,F10U,F50U,F90U,First.male.flight,First.flight,Last.flight,Last_First,F90_F10,GrowthRate,N.aphids,N.flights,Synchrony,site.year,ppt.ONDJFM,ppt.AMJJAS,tmean.ONDJFM,tmean.AMJJAS,Prop.cropland,Prop.forestwetland,Edge.density,Longitude,Latitude
2009,Monmouth,-242.308104193102,232.999982194491,708.308068582084,-642.444547458292,-505.68480675884,-285.175628959336,739.715257895262,939.871103153527,1132.15169417,NA,149,170,21,950.616172775186,0.00115553030009454,13,4,0.14,Monmouth_2009,0.68038111122048,0.819318985247271,-0.299164103046215,-1.75931769368427,0.801189562108206,0.0537824178594758,82.0057915205416,-90.72,40.93
2010,Monmouth,215.576555320132,234.452281760441,253.32800820075,203.36929482312,231.688784632493,247.557013652045,221.358054889739,237.235300350683,265.826973527415,NA,134,288,154,37.7514528806179,0.0290973116948729,302,15,0.11,Monmouth_2010,1.52174075402676,1.98367999564331,-0.424851358004728,1.37046646192701,0.814976105616612,0.0540918415292406,85.6121209342838,-90.72,40.93
2011,Monmouth,225.627596044095,253.426895538985,281.226195033874,215.699616735979,250.818624453556,275.281175715754,231.640038280055,256.018603248826,290.811256415402,NA,140,301,161,55.5985989897789,0.0197570768213702,258,16,0.07,Monmouth_2011,-1.29767687315988,-0.415746622912357,-0.277252507881991,-0.653842584312996,0.874763634696707,0.0544012651990053,87.3006777148708,-90.72,40.93
2012,Monmouth,207.542252092244,233.07998852437,258.617724956496,183.472046461326,227.660482750721,247.90806701518,218.164750707395,238.508871638344,283.462614487342,NA,139,272,133,51.0754728642518,0.0215067179959578,47,13,0.08,Monmouth_2012,-0.155505029366277,-0.843565654983143,1.50463078590689,0.799160121490422,0.807148832785157,0.0541491422088266,80.8444312008618,-90.72,40.93
2013,Monmouth,247.64087043892,251.9814164073,256.32196237568,242.644790116764,250.797954043337,254.108648225501,249.818265179373,253.162337090638,261.08361225887,NA,158,291,133,8.68109193675991,0.126535440403562,210,12,0.5,Monmouth_2013,0.290731835190589,-0.0855510020335048,-0.112048324005039,-0.736282749690449,0.798565190983166,0.0539199394904823,86.5251640803478,-90.72,40.93
2014,Monmouth,204.546109811961,231.52062367977,258.49513754758,178.089569643652,225.945120085112,247.818119919849,215.255910744557,237.025825426545,284.526122479204,NA,143,290,147,53.9490277356188,0.0203611786441222,265,15,0.08,Monmouth_2014,-1.25964654930587,0.630838928107357,-1.66953572507715,-1.41383242985046,0.812821600064176,0.0547450692765216,83.0067007434234,-90.72,40.93
2015,Monmouth,227.257333282697,242.125948679142,256.994564075588,216.09561103623,239.715448916553,251.960540410909,232.262348070112,244.520090192865,268.628967417653,NA,163,296,133,29.7372307928909,0.0369390747595847,419,15,0.14,Monmouth_2015,-1.38842522589515,0.542448629279379,-0.839695451371872,0.16426410033271,0.81934241740107,0.0552836956646306,83.0983870844508,-90.72,40.93
2016,Monmouth,106.447833308987,194.914725615632,283.381617922277,2.67350468666382,151.770211971574,218.748310011516,172.37671131693,238.313359213956,386.371965618455,NA,127,267,140,176.93378461329,0.00620834395083144,105,14,0.02,Monmouth_2016,1.31910237860854,0.0539174774276814,1.13609014491023,0.837209377605292,0.819858123517345,0.0557535612372363,80.5579113851514,-90.72,40.93
2017,Monmouth,236.277478820606,248.992158672111,261.706838523616,232.487066056692,247.9372485548,259.283543555362,238.761838817666,250.043896136808,265.558381328895,NA,139,279,140,25.42935970301,0.0431967538400757,280,12,0.17,Monmouth_2017,-1.19373957829724,-0.661018233096976,1.26943126154178,-0.193991292957758,0.821141658740073,0.0553180760723822,79.8549827706084,-90.72,40.93
2018,Monmouth,209.775509450872,219.429868553922,229.084227656971,207.587620855033,218.777749663615,227.551817742899,211.363396967697,220.097893625354,231.348307679516,NA,145,264,119,19.3087182060992,0.0568896277669339,422,10,0.22,Monmouth_2018,-0.166267472508065,-0.860070996363236,-0.115791550378782,0.315506380696442,0.821279180371079,0.0551576341695413,82.6170337940572,-90.72,40.93
2019,Monmouth,190.692639679757,231.639737175275,272.586834670792,145.131684020865,213.613472217591,244.628033385242,218.784512376948,249.567091139967,320.13993857478,NA,137,291,154,81.8941949910353,0.0134132314448159,86,14,0.05,Monmouth_2019,1.01947266178025,1.01616030302918,-1.92885321677664,-0.0522616787204252,0.81954869984758,0.0630307475446659,86.429657475111,-90.72,40.93
2006,Monroe,221.807311055556,262.067447628191,302.327584200826,178.47760799699,250.026007906498,280.880953519534,243.075194697998,274.309414815198,347.015789949406,NA,174,293,119,80.5202731452696,0.0136421021500986,85,11,0.05,Monroe_2006,-0.306720177496368,0.0429491289721333,0.61410699188577,0.1902150138251,0,0,NA,-83.47,41.93
2007,Monroe,94.6679413110936,216.624269327828,338.580597344563,-42.9759828351422,169.009969252364,261.383616864718,170.904512267549,263.336409962222,478.817305474985,NA,145,299,154,243.912656033469,0.00450352109343153,222,18,0.01,Monroe_2007,1.02186552494668,0.0711244156670973,0.26087800617103,-0.222047634362449,0.590689696437832,0.143244644780406,128.456864712051,-83.47,41.93
2008,Monroe,151.940480762851,224.806646833961,297.672812905071,63.1084489511428,194.149885013893,249.514647655496,200.273815844662,253.972185928711,385.720121958524,NA,151,298,147,145.73233214222,0.00753755721365697,195,17,0.03,Monroe_2008,0.869852432910937,-0.930353579783603,0.167768030606677,-0.573797096263343,0.579560413259404,0.12569308707966,137.462382016324,-83.47,41.93
2009,Monroe,152.527982679456,234.092230410887,315.656478142318,59.8569717334407,209.379085659451,271.919959632901,196.009278479342,259.268645606574,411.264825581166,NA,156,310,154,163.128495462862,0.00673374561743395,222,21,0.02,Monroe_2009,0.681646788583638,-0.590946331210403,-0.534759333636667,-1.85767234091723,0.594000558458654,0.13107822410148,138.46695317131,-83.47,41.93
2010,Monroe,214.040226927516,248.429066351145,282.817905774774,188.052040279168,243.122585903945,271.702454525523,225.131290248785,253.858833661888,307.888587739023,NA,148,302,154,68.7776788472578,0.0159712541890389,84,12,0.06,Monroe_2010,-1.26481096715,-0.150420388360041,0.197528508997217,2.31053458224173,0.603412711145745,0.124235062226399,204.724740326469,-83.47,41.93
2011,Monroe,177.568605411889,264.267755413131,350.966905414372,78.4788997491316,226.166316889657,290.98406808051,236.750461698332,302.339992220782,455.868046515205,NA,133,294,161,173.398300002483,0.00633492826276781,220,17,0.02,Monroe_2011,-0.47144800187046,1.23439438463085,-0.427730570474233,0.339336669404177,0.551901171185626,0.120991955261167,182.938522601816,-83.47,41.93
2012,Monroe,115.379488313786,217.715223102001,320.050957890217,-6.61099148575164,175.755843053655,253.175301135483,181.468586738408,259.822345993985,439.85947053699,NA,160,279,119,204.671469576431,0.00536697075403289,14,8,0.02,Monroe_2012,1.94208315018172,-1.59330382472247,1.66817885397075,0.60522821880525,0.546033783319199,0.119525108294562,184.256468439972,-83.47,41.93
2013,Monroe,231.619450187373,245.910872209966,260.20229423256,221.95793845274,243.761592207604,255.714735479647,236.073818966713,248.026315696337,270.006001361099,NA,172,298,126,28.5828440451866,0.0384309479373401,76,12,0.15,Monroe_2013,-1.0472703970016,1.860727378288,0.233516717998159,-0.458664720425552,0.582888313355183,0.113291008686484,186.235297263639,-83.47,41.93
2014,Monroe,138.055853004757,216.500138482225,294.944423959693,49.4876008020009,142.185871666244,210.718499715719,224.949159524635,293.444861929054,378.135012745285,NA,157,297,140,156.888570954936,0.0070015666833829,88,14,0.04,Monroe_2014,-0.48849131987569,-0.35160447271772,-1.46927887466191,-1.58464244100146,0.552210584217644,0.116900827393367,193.409506782646,-83.47,41.93
2015,Monroe,221.971152171489,241.56380130996,261.156450448431,201.109258743692,236.902285230197,252.261269461475,230.911573885398,246.34603103112,281.409448177081,NA,156,310,154,39.1852982769422,0.0280325999725255,82,14,0.11,Monroe_2015,-1.96858620064837,1.18762667180605,-1.17626844206922,-0.32205171362858,0.487016112397149,0.129644060415759,191.728648322389,-83.47,41.93
2016,Monroe,563.377053131036,567.110977620655,570.844902110273,559.864962188688,561.799770999789,564.520144708687,569.503188546428,572.154499836697,574.284679362174,NA,169,295,126,7.46784897923726,0.147092662754115,59,9,0.1,Monroe_2016,-0.280832009183677,-0.522576001733895,1.3607050449552,0.539737492488485,0.561550273887832,0.137035593958424,163.348881274091,-83.47,41.93
2017,Monroe,240.847115842103,259.149769081416,277.45242232073,218.887450261507,251.407213670802,265.387800281823,252.989318477468,266.779320985289,298.840737697501,NA,139,293,154,36.6053064786269,0.0300083757540194,167,17,0.12,Monroe_2017,0.731763933657856,-0.433241769090246,1.04696950427878,-0.12525244954094,0.541759299580573,0.129082533061356,166.76025992184,-83.47,41.93
2018,Monroe,207.466120174613,242.690092089765,277.914064004916,173.507938482776,235.95234965796,264.341055567073,220.940262505085,249.450221468411,310.915549924713,NA,152,285,133,70.4479438303036,0.0155925883947394,72,13,0.06,Monroe_2018,0.422230130017083,0.372538243896453,-0.0329662536415652,0.0265541209595291,0.5140381838601,0.126584309321355,183.461880804214,-83.47,41.93
2019,Monroe,214.060449664866,258.32684127424,302.593232883615,163.32504826542,238.580481819886,271.670606939559,244.853062608022,278.221274180022,354.936754145755,NA,137,284,147,88.5327832187492,0.0124074467272481,28,11,0.04,Monroe_2019,-0.0447007435588098,1.14210804316406,-1.92096077959218,0.046594284461542,0.373507368614059,0.124785129838876,194.758013683716,-83.47,41.93
2007,Morris_IL,177.051565086893,220.905669266081,264.759773445269,129.508940108758,208.945068348916,243.443342816229,198.529133670494,232.630735004778,313.57920489564,NA,166,306,140,87.7082083583761,0.0125240933769083,236,17,0.05,Morris_IL_2007,1.45079665594169,0.123560007752296,0.329384899073262,0.522029321700898,0.359675744748822,0.230452839230094,106.033248329882,-88.38,41.34
2008,Morris_IL,213.510767237993,237.222092716281,260.933418194569,187.670762208117,230.477444170802,248.82807865762,225.647196638908,243.964036973817,287.93180257684,NA,151,291,140,47.4226509565759,0.0231633147714049,476,13,0.09,Morris_IL_2008,0.397534256862507,0.123608377816857,-0.0866668178756435,-1.2423284865569,0.408199275860488,0.212395160181493,158.766170522384,-88.38,41.34
2009,Morris_IL,228.070522654894,255.493710841828,282.916899028762,205.79744380744,250.976492506992,273.719289159002,237.480360403434,260.073546945866,304.098833121829,NA,156,289,133,54.8463763738683,0.0200280467740249,258,16,0.08,Morris_IL_2009,1.08070895943484,0.630174214618947,-0.448873024214446,-1.98761319791236,0.387174022640818,0.21285347632797,152.483204045543,-88.38,41.34
2010,Morris_IL,216.470444564445,225.626115300892,234.78178603734,207.846241720913,223.802664917772,231.158587917713,220.080658705487,227.447249801557,243.597104986897,NA,127,295,168,18.3113414728951,0.0599882751915062,803,15,0.23,Morris_IL_2010,0.580649340606312,-0.231550565422353,-0.166585403208263,1.72104633620581,0.385042852559695,0.214549246069939,142.831498096013,-88.38,41.34
2011,Morris_IL,191.660742533042,245.52861031763,299.396478102219,129.882560896055,226.121908453288,267.412536290855,224.097175442471,264.53658504803,361.549916334317,NA,133,280,147,107.735735569177,0.0101959278933619,70,14,0.04,Morris_IL_2011,-0.74867141600768,0.489210223480553,-0.303999962920387,-0.340499945128918,0.399663137632338,0.212486823410789,145.168990791348,-88.38,41.34
2012,Morris_IL,150.47164565756,228.239261705425,306.00687775329,63.0193693261771,194.650823022775,252.961144909148,203.184198161589,260.645688786125,396.034719034984,NA,160,272,112,155.53523209573,0.007062488521736,8,5,0.02,Morris_IL_2012,-0.796616050058059,-1.588343418321,1.70055713093023,1.28316484765216,0.391539483936019,0.212463907603465,148.488077641424,-88.38,41.34
2013,Morris_IL,231.576868515366,242.313491278479,253.050114041592,219.061337019875,238.1544586259,246.127463093058,238.482707780444,246.503894142205,265.342969015166,NA,144,270,126,21.4732455262251,0.0511550892509514,78,13,0.2,Morris_IL_2013,-0.501794915032489,-0.254915552079902,0.0538790741176652,-0.739282751281427,0.385821990008709,0.213689903295293,153.289104304882,-88.38,41.34
2014,Morris_IL,117.102101851271,216.500017031341,315.89793221141,-6.76339509129193,175.334542115586,249.941419911841,182.386985774839,258.760370986382,432.927231529219,NA,143,283,140,198.79583036014,0.00552559774222449,55,11,0.02,Morris_IL_2014,-0.174526383787006,0.0816286137444059,-1.62493002859895,-1.01282092445621,0.386119895503918,0.210676474632201,148.434605586302,-88.38,41.34
2015,Morris_IL,237.814871246966,242.145670560598,246.47646987423,233.504788592422,241.245539657029,244.74197500852,239.551498371108,243.023376578929,250.720575041576,NA,156,275,119,8.66159862726408,0.126820213989609,126,9,0.5,Morris_IL_2015,-2.01081939821523,1.21637330721077,-0.962860041836501,0.0515409476874541,0.387219854255466,0.223199963334708,157.444646874367,-88.38,41.34
2016,Morris_IL,84.4074988996267,207.500013231048,330.59252756247,-60.8976690610013,141.987130706195,235.257342610944,177.077582210783,272.49634871787,474.979039759921,NA,141,295,154,246.185028662843,0.00446195204220163,43,11,0.01,Morris_IL_2016,0.502268843983397,0.518725582358601,1.24186324620492,0.832099316984916,0.392146752830102,0.216245015811907,153.839102586138,-88.38,41.34
2017,Morris_IL,158.182322288234,161.643921745446,165.105521202658,154.97880724458,160.965595474978,163.801633792713,159.508983218638,162.311057181827,168.257712130847,NA,153,167,14,6.92319891442486,0.158664485157717,4,2,0.63,Morris_IL_2017,0.412921972367478,-0.495143724334439,1.15686226256429,-0.238250040282427,0.392627984783905,0.217952243457537,145.069685546122,-88.38,41.34
2018,Morris_IL,215.191204298933,219.47355866839,223.755913037846,212.540007201102,218.881275313772,222.466402228051,216.490410842959,220.073536230533,226.438591581319,NA,138,278,140,8.56470873891294,0.128254891659176,646,15,0.51,Morris_IL_2018,1.11569537082469,-0.935625978346175,-0.0694841042428723,0.421641733046323,0.392902974471791,0.225560291489069,165.27066408473,-88.38,41.34
2019,Morris_IL,185.880757082962,241.485865579245,297.090974075528,120.863544939884,218.387290987509,259.30294380401,222.661741467906,264.33107489076,365.418936527424,NA,137,284,147,111.210216992566,0.00987738196280166,151,17,0.03,Morris_IL_2019,0.513215581154704,2.28787695271891,-1.9004988334639,-0.0757679613528505,0.336106146019524,0.267393097758834,174.693204083737,-88.38,41.34
2005,Morris_MN,228.605265080738,247.930051771496,267.254838462254,223.290470600478,246.414008398483,263.664984164475,232.245163724792,249.456209131294,272.545417824509,NA,203,301,98,38.6495733815158,0.0284211621318176,608,13,0.11,Morris_MN_2005,-0.792876324824468,0.488354526706439,0.550670273629652,0.89777663283208,0,0,NA,-95.87,44.71
2006,Morris_MN,150.00598697391,214.380292571185,278.754598168461,76.2333683198224,191.308309556478,239.724720531955,188.339643581632,237.470045899489,357.422094168417,NA,160,293,133,128.748611194551,0.00853186516895121,155,15,0.03,Morris_MN_2006,0.910171218964615,-0.467683711468158,0.555785842505163,0.252245898932618,0.805679821057677,0.0817622623422272,72.4871317864847,-95.87,44.71
2007,Morris_MN,192.864082113294,229.867730044227,266.871377975161,165.875152037678,224.123256855888,254.712948912372,204.648418344906,235.576490461018,293.716462495297,NA,159,306,147,74.0072958618678,0.0148426689370179,553,20,0.05,Morris_MN_2007,0.0293298937713883,-1.00779858158439,0.428838701729441,0.579098864818577,0.748721840549608,0.143832880651861,73.0720505826362,-95.87,44.71
2008,Morris_MN,204.492585994243,239.715682551254,274.938779108265,189.267198088749,236.038174909019,266.633364673452,212.719143431498,243.400870326296,289.820730760313,NA,144,291,147,70.4461931140224,0.0155929758989771,799,18,0.06,Morris_MN_2008,-0.184906981238339,-0.7174005261682,-0.159098000665531,-1.28819713300212,0.798436909113829,0.0956075312560879,93.5053921175379,-95.87,44.71
2009,Morris_MN,219.96226153574,246.561753929725,273.16124632371,196.160105275073,241.676890997433,263.513708927393,229.93982123016,251.453157805899,296.20736663541,NA,170,275,105,53.1989847879697,0.0206482472509524,728,11,0.08,Morris_MN_2009,1.13344560739825,-1.63938395455892,-0.463245124393972,-1.4307347008249,0.793612413050205,0.104270996871526,91.9773389718494,-95.87,44.71
2010,Morris_MN,238.892088257775,266.422923728394,293.953759199012,209.848641095248,259.923402185205,281.694573738958,251.409678153641,273.042071765937,323.420449667313,NA,141,302,161,55.0616709412365,0.0199497358620659,523,19,0.07,Morris_MN_2010,2.29513557958828,1.76981271866882,-0.375678740090149,0.63551492347165,0.802883238027572,0.0768710679211121,98.952901581917,-95.87,44.71
2011,Morris_MN,213.463264425128,241.733659058581,270.004053692035,194.843274201757,237.787111254596,261.62055971893,221.921379028084,245.726700206359,288.526849159047,NA,133,308,175,56.5407892669071,0.0194278467924489,247,13,0.07,Morris_MN_2011,0.392761039001618,-0.950621067299996,-0.6836330847465,-0.564719657202569,0.799227622245396,0.131315677893265,96.7868862479037,-95.87,44.71
2012,Morris_MN,217.621166606977,234.798447695823,251.975728784668,197.242000644045,227.797762567793,240.660443958431,228.796941572317,241.658988372953,272.296575434758,NA,139,279,140,34.3545621776913,0.0319743789986349,248,17,0.12,Morris_MN_2012,-1.41700078097357,-0.981679457908643,1.65911241605339,1.79924760055253,0.79655753297503,0.144242118652809,77.6824017939344,-95.87,44.71
2013,Morris_MN,222.41384902264,239.00663524553,255.599421468419,214.106684387801,237.051384600551,251.265145146222,226.814055111484,241.006385905383,264.042936227054,NA,172,277,105,33.1855724457781,0.0331007034215385,165,10,0.13,Morris_MN_2013,-0.381244227743004,-0.256841077460073,-0.397619366466379,-1.44741725562719,0.80174873657793,0.137721600220024,83.1872132512769,-95.87,44.71
2014,Morris_MN,231.518458144615,261.60399126115,291.689524377686,198.16660841749,252.736989141917,275.844747802122,247.471407839687,270.593080667014,325.34893202156,NA,171,297,126,60.1710662330713,0.0182557142522086,296,16,0.07,Morris_MN_2014,-0.802894514583569,0.280704640891586,-1.0159616363874,-1.12222790660962,0.808498447222763,0.125276463105783,93.6276363691929,-95.87,44.71
2015,Morris_MN,206.845982142145,223.946491688606,241.047001235068,200.811273431567,222.309569916294,237.275326400183,210.4976279584,225.597773323024,247.104754893406,NA,163,261,98,34.2010190929226,0.0321179257383279,276,12,0.12,Morris_MN_2015,-1.47327034213987,-0.279734286141392,-0.0221552314992458,0.489555219324276,0.810595555963008,0.130181176443624,81.5445561196618,-95.87,44.71
2016,Morris_MN,202.312665954216,236.649813254143,270.986960554071,172.035274419884,230.169767280215,258.334489464354,215.025116667073,242.882291436835,301.929749841455,NA,141,281,140,68.6742945998545,0.0159952977719261,380,18,0.06,Morris_MN_2016,-0.223725673654243,0.523311429434967,1.36942231815165,1.10918306526201,0.809690246725416,0.126651616378076,83.863376768244,-95.87,44.71
2017,Morris_MN,236.147495682557,247.397880614613,258.648265546669,223.974523771469,244.544403453842,253.37051863904,241.428983418152,250.216670785259,270.357517452648,NA,153,272,119,22.5007698641118,0.0488190314391697,268,14,0.19,Morris_MN_2017,-0.117582054802024,0.616334964490354,1.01299434319162,0.262844665267723,0.810343444529755,0.132461638953509,83.2712561742897,-95.87,44.71
2018,Morris_MN,204.23214895049,213.552695450092,222.873241949693,201.55172222572,212.784626930887,221.100476003182,206.019051792158,214.304410352854,225.524653338503,NA,145,271,126,18.6410929992029,0.0589271128816643,167,10,0.23,Morris_MN_2018,-0.216994365017622,1.38005756720856,-0.11475871950989,0.245734400083,0.811730057412649,0.127980931207957,87.3626184718704,-95.87,44.71
2019,Morris_MN,223.397501963239,252.057678541795,280.717855120352,198.704427720259,246.957262039957,270.199276761661,233.665083042382,257.128755807016,305.727226580315,NA,137,291,154,57.320353157113,0.019163625673952,205,12,0.07,Morris_MN_2019,0.849651926252537,1.24256681518905,-2.34467399150185,-0.417904617278099,0.621569279075898,0.132702290776159,98.7733553372986,-95.87,44.71
2005,Nashua,227.570748898111,239.282424470259,250.994100042406,215.549304202099,236.562177488419,245.76394634146,232.715571325068,242.014284451734,263.040358531208,NA,196,301,105,23.4233511442941,0.0468961842664972,797,13,0.18,Nashua_2005,-1.07908389508871,0.290381473745997,0.693533537632062,1.2179605448379,0.665008824001283,0.122080630744196,179.128833042893,-92.57,42.93
2006,Nashua,190.727417623689,237.887544182248,285.047670740807,146.190217221433,228.530440994618,266.825257998908,208.893906486138,246.942116648515,330.279217580719,NA,160,293,133,94.3202531171178,0.0116461285365474,868,20,0.04,Nashua_2006,-1.53855819119948,-0.901327423739415,0.724055977241391,0.637443933708867,0.692707085230449,0.0784407700295551,93.2514322233127,-92.57,42.93
2007,Nashua,210.409363563181,222.801029500213,235.192695437244,207.507225860911,221.972469433914,233.234945499862,212.447357813338,223.649864647456,237.991394346598,NA,145,292,147,24.7833318740628,0.0443227648721145,1868,21,0.17,Nashua_2007,0.287928003200353,0.147609743776095,0.293907271036759,0.532744709128452,0.613627286524483,0.0731288441568816,83.7508273800014,-92.57,42.93
2008,Nashua,220.248434152746,234.671021130998,249.093608109249,210.756493707371,232.672799464145,244.663637734486,224.588388258156,236.741821561545,258.255569743797,NA,158,291,133,28.8451739565037,0.0380814410430693,1267,19,0.15,Nashua_2008,0.387138423119255,0.584712629026941,-0.472532941219284,-1.11580150765772,0.642685246728243,0.0671655474318718,113.543290241741,-92.57,42.93
2009,Nashua,209.836498280346,238.236325442636,266.636152604927,193.80190626289,234.499413393036,258.443391564694,217.936425975227,241.892770673732,282.921436013747,NA,142,289,147,56.7996543245804,0.0193393041641496,1915,22,0.07,Nashua_2009,-0.423607353319077,-0.703638475898046,-0.442066334186464,-1.72933129419751,0.653434484655406,0.0643235314340721,110.830964823813,-92.57,42.93
2010,Nashua,209.465958849571,235.133418625681,260.800878401791,190.006320905246,231.085054111766,252.471529820898,217.69465385565,239.082470910091,278.919933133078,NA,141,288,147,51.3349195522202,0.0213980230412991,1093,17,0.08,Nashua_2010,0.763460085016516,-0.119060447566363,-0.301448045002023,1.34963678782359,0.669157250578717,0.0658247576264583,114.043733382232,-92.57,42.93
2011,Nashua,120.790679665361,192.500408183632,264.210136701903,53.441379557655,98.405764798653,148.601984646696,240.563028937832,283.556822950493,336.889984613887,NA,133,294,161,143.419457036542,0.00765911274592087,2254,18,0.41,Nashua_2011,-0.532427933093001,-0.843532191861186,-0.320800352700165,-0.460627657524154,0.669741697416975,0.0675093396896701,112.970263744996,-92.57,42.93
2012,Nashua,225.519974716127,236.216694168173,246.91341362022,219.226811366181,234.786918065075,243.887191798204,228.542358738714,237.622288077641,253.100795865788,NA,139,272,133,21.3934389040935,0.0513459194814824,440,14,0.2,Nashua_2012,-0.543487398641206,-1.53080446829363,1.7021426698273,1.59865150624422,0.637207490087323,0.0683917398180194,116.538308731396,-92.57,42.93
2013,Nashua,235.200864991463,246.207022326998,257.213179662534,224.520250411501,243.910571185234,252.648462988316,239.685976309018,248.554515009635,268.114381390357,NA,158,284,126,22.0123146710718,0.0499023300282538,419,16,0.19,Nashua_2013,0.228047980944917,0.242035347229255,0.0423414056442498,-0.923946661618822,0.635511448282185,0.0687126125919645,121.4319550136,-92.57,42.93
2014,Nashua,216.075071663285,229.57635047863,243.077629293975,211.440186375575,228.347042066455,240.275174546345,218.909603045537,230.822268450429,247.814980301484,NA,150,297,147,27.0025576306903,0.0406800646970268,1034,19,0.16,Nashua_2014,-0.531502606287177,-0.0749169408682385,-1.50680551633418,-1.27195453484122,0.653239669042652,0.0694574958171942,122.207450872528,-92.57,42.93
2015,Nashua,218.714429694862,228.650745481031,238.587061267201,216.975504719085,228.111507087472,237.265015423394,220.043878335491,229.194704559674,240.343945864769,NA,149,296,147,19.8726315723385,0.0552753060108408,1338,18,0.22,Nashua_2015,-1.00113452581264,-0.569474745758523,-0.426986613323953,0.152006071954153,0.664642112259632,0.0779377048428869,113.58913236148,-92.57,42.93
2016,Nashua,220.460398866014,233.592305716767,246.724212567521,209.668455660723,231.274109325792,242.052851531258,225.180437459287,235.956257918837,257.815205129738,NA,141,295,154,26.2638137015069,0.041824306396849,1564,15,0.16,Nashua_2016,2.48853959008266,1.98148420565623,1.10148154002538,0.594290887085058,0.662831473035227,0.0787398867777499,113.741939427279,-92.57,42.93
2017,Nashua,238.193998997381,248.339760650618,258.485522303856,233.603961919224,247.196715786455,255.951015648196,240.792958971302,249.479344604962,263.156108038123,NA,139,293,154,20.2915233064752,0.0541342202263867,1275,17,0.21,Nashua_2017,1.07023009416227,-0.196894898907172,1.119688900507,-0.0289069154972866,0.664424377163027,0.0756801356833444,110.960850829742,-92.57,42.93
