Year,Site,F10,F50,F90,F10L,F50L,F90L,F10U,F50U,F90U,First.male.flight,First.flight,Last.flight,Last_First,F90_F10,GrowthRate,N.aphids,N.flights,Synchrony,site.year,ppt.ONDJFM,ppt.AMJJAS,tmean.ONDJFM,tmean.AMJJAS,Prop.cropland,Prop.forestwetland,Edge.density,Longitude,Latitude
2018,Lancaster,221.697619250613,229.745341105479,237.793062960346,220.690058847358,229.42253343385,236.984104036797,222.514128915512,230.068107920098,238.782161501066,NA,222,243,21,16.0954437097332,0.0682470027674585,7,4,0.27,Lancaster_2018,-0.183582068526156,1.63462780203599,0.0212728505346372,-0.0149140300977371,0.318729300129499,0.29870844268213,174.922068396443,-90.79,42.83
2019,Lancaster,230.696517799343,249.307137268667,267.917756737992,218.875016166589,246.806283293073,262.439467483783,236.125567330122,251.791461072298,279.475158418721,NA,186,284,98,37.2212389386486,0.0295118008621971,46,10,0.11,Lancaster_2019,-0.517254896875743,1.63296338623114,-1.94727705454148,-0.419257535757216,0.372889902474243,0.296897741207211,204.925735766022,-90.79,42.83
2005,McNay,234.742144569164,241.965303637128,249.188462705093,228.197845276443,240.530435420025,246.333975565572,237.596120488241,243.411062357033,255.815985468947,NA,196,301,105,14.4463181359285,0.0760377683134119,647,15,0.3,McNay_2005,-1.22666032457944,-1.14753443736984,0.487497468308652,0.895239612374813,0.316136868883643,0.214424861916439,265.961878771896,-93.42,40.97
2006,McNay,238.026738020473,251.122427852527,264.21811768458,232.264794754343,249.637685579983,261.009799367439,241.258817237934,252.578443192156,270.382411194463,NA,195,286,91,26.1913796641073,0.0419399743537367,252,12,0.16,McNay_2006,-1.15777679022453,-0.945768063059903,0.583682161197113,0.263632898821825,0.239677342065331,0.229694113888667,125.218204844433,-93.42,40.97
2007,McNay,200.634566039743,216.30267272725,231.970779414757,181.820398143795,210.923587470202,222.666181144207,209.895980397852,221.662143259436,250.731586971783,NA,194,278,84,31.3362133750142,0.0350541968251179,591,13,0.14,McNay_2007,0.294839774670354,0.228982591714468,0.364635113693951,0.219491261443036,0.141442376806964,0.239956872454277,84.5793352881445,-93.42,40.97
2008,McNay,222.784638791108,233.059285319691,243.333931848274,220.492517209083,232.381894163353,241.745615084481,224.401050836643,233.738039144055,245.630588564836,NA,207,270,63,20.5492930571663,0.0534551620995351,86,9,0.21,McNay_2008,0.845104193563638,1.12835559710642,-0.530099824245085,-1.61353115357192,0.172644558018014,0.239337198909083,130.022042166627,-93.42,40.97
2009,McNay,243.078132607944,256.885321256838,270.692509905732,230.403810351921,254.059325164985,265.150631021281,248.538759113214,259.652013992796,283.914039813728,NA,219,275,56,27.6143772977881,0.0397787637778637,20,6,0.15,McNay_2009,0.930954672575747,-0.396563335904762,-0.178042502099245,-1.9010032634196,0.203229207251393,0.241136295922811,132.180417234911,-93.42,40.97
2010,McNay,239.705571284154,256.461594109526,273.217616934899,221.307756679306,252.02768580018,265.117901661211,247.829219369983,260.924062721366,291.564003128707,NA,253,295,42,33.5120456507451,0.0327782374985304,11,5,0.13,McNay_2010,1.57169226150432,1.94552072719551,-0.680412039819066,1.1799955130427,0.233412783902093,0.237366213645636,151.002211856928,-93.42,40.97
2012,McNay,226.022994694786,247.138081390515,268.253168086245,206.132509428261,242.708688765228,259.720523392808,234.717591849454,251.594724454589,288.278244668775,NA,230,279,49,42.2301733914589,0.0260113966670059,65,8,0.1,McNay_2012,0.179104962836444,-1.41603063058103,1.54680526779099,1.56479132777203,0.46041986569798,0.264364128068205,177.754602305068,-93.42,40.97
2013,McNay,218.96905771425,245.356795026833,271.744532339417,188.659724885236,236.357187422795,256.101463745862,234.478070484519,254.47261498113,302.579322930167,NA,221,263,42,52.7754746251674,0.0208139443406887,3,3,0.07,McNay_2013,0.485800017324366,0.107082751318089,0.281891691014397,-0.764823758919137,0.483968555909518,0.26036486145807,190.78889563779,-93.42,40.97
2014,McNay,241.514370412125,266.57889894983,291.643427487535,213.712074953301,259.05376621372,278.206747035774,255.017670675286,273.987699709383,319.369620850332,NA,227,283,56,50.1290570754102,0.0219127559042105,5,4,0.08,McNay_2014,-0.745274022653017,1.5518047993723,-1.3327628404961,-1.23174877507288,0.539969747668049,0.263825544885752,178.839520038507,-93.42,40.97
2015,McNay,214.818685712394,254.139810754971,293.460935797547,167.32584251896,234.633263617864,264.701506110866,243.12363186467,273.645315705027,340.144992762203,NA,233,282,49,78.6422500851532,0.0139678835513,2,2,0.05,McNay_2015,-1.17047416224017,0.610511356108962,-0.402021714063729,0.0403358857695401,0.274001329269131,0.25869181582747,143.125097890905,-93.42,40.97
2005,Monmouth,228.73653145869,242.171965616691,255.607399774692,221.288909575118,240.458581744002,251.919780628478,232.449595400317,243.869414341531,263.166182843546,NA,189,287,98,26.8708683160023,0.0408794304107961,908,15,0.16,Monmouth_2005,1.09716360559981,-1.31907671878712,0.776177219388721,1.52335914867866,0.793786314305687,0.0481211107163731,128.668309549735,-90.72,40.93
2006,Monmouth,234.141099447135,246.467943177089,258.794786907043,232.393562849944,245.919611322114,257.38484912176,235.537466990753,247.034032028705,260.513428121848,NA,202,293,91,24.6536874599079,0.0445558415222059,390,13,0.17,Monmouth_2006,-0.393471995549165,-1.61002055298038,0.716848568844038,0.493330963597505,0.794220945083014,0.0306513409961686,97.0689025989577,-90.72,40.93
2007,Monmouth,193.274149169314,225.787999817874,258.301850466434,161.840016486896,219.067863377813,245.310173063505,206.216533980289,232.504702577423,290.069758450037,NA,187,285,98,65.0277012971197,0.0168922746689541,190,14,0.06,Monmouth_2007,0.363663527168727,-0.327513362661559,0.352248952311535,0.587716231286499,0.761374521072797,0.065772669220945,69.264674018406,-90.72,40.93
2008,Monmouth,226.436793590969,245.914358086335,265.391922581701,222.672453471586,244.757481995221,262.595681315331,229.273672717837,247.078652643796,269.239236744524,NA,193,284,91,38.9551289907325,0.0281982326810671,426,13,0.11,Monmouth_2008,-0.437523149513514,1.0761988250841,-0.0882346963607829,-1.28148435639817,0.804409860300943,0.0541376820729094,84.3055905746441,-90.72,40.93
2010,Monmouth,228.986457221547,239.697108678096,250.407760134646,226.959444618288,239.089033108883,248.899543700344,230.495613797588,240.3124805209,252.497391705179,NA,218,288,70,21.4213029130996,0.0512791306792991,77,10,0.2,Monmouth_2010,1.52174075402676,1.98367999564331,-0.424851358004728,1.37046646192701,0.814976105616612,0.0540918415292406,85.6121209342838,-90.72,40.93
2011,Monmouth,238.102896282217,252.024861750154,265.946827218092,236.093152352642,251.403645033079,264.383374150751,239.706038951652,252.665500582822,267.919425831035,NA,210,294,84,27.8439309358741,0.0394508158324124,226,12,0.15,Monmouth_2011,-1.29767687315988,-0.415746622912357,-0.277252507881991,-0.653842584312996,0.874763634696707,0.0544012651990053,87.3006777148708,-90.72,40.93
2012,Monmouth,216.533278107926,234.94622655426,253.359175000593,210.387019535872,233.26614096217,249.550515659,220.34611950423,236.57541545942,259.269845517457,NA,195,272,77,36.8258968926678,0.0298286229009762,140,11,0.11,Monmouth_2012,-0.155505029366277,-0.843565654983143,1.50463078590689,0.799160121490422,0.807148832785157,0.0541491422088266,80.8444312008618,-90.72,40.93
2013,Monmouth,272.564905711978,273.210540662797,273.856175613616,272.564881473591,273.210531874181,273.856151914626,272.564930632777,273.210549422823,273.856200176608,NA,277,277,0,1.29126990163775,0.850686436670419,1,1,1,Monmouth_2013,0.290731835190589,-0.0855510020335048,-0.112048324005039,-0.736282749690449,0.798565190983166,0.0539199394904823,86.5251640803478,-90.72,40.93
2014,Monmouth,215.417834851412,255.318093272521,295.21835169363,166.796064043864,236.271533950794,266.715773075402,244.166758544186,273.880673318076,342.126149355034,NA,234,283,49,79.8005168422187,0.0137651463282315,2,2,0.05,Monmouth_2014,-1.25964654930587,0.630838928107357,-1.66953572507715,-1.41383242985046,0.812821600064176,0.0547450692765216,83.0067007434234,-90.72,40.93
2015,Monmouth,238.526568419768,248.438438599815,258.350308779863,236.71168121713,247.889095129328,257.011911120322,239.900384226277,248.986837733304,260.112109710684,NA,240,268,28,19.8237403600959,0.055411631278869,9,5,0.22,Monmouth_2015,-1.38842522589515,0.542448629279379,-0.839695451371872,0.16426410033271,0.81934241740107,0.0552836956646306,83.0983870844508,-90.72,40.93
2017,Monmouth,228.168904108955,246.628769335391,265.088634561827,219.362399944348,244.476701631909,260.297089190891,232.898316916624,248.749673498362,274.256261719795,NA,209,265,56,36.9197304528718,0.0297528117872857,78,9,0.11,Monmouth_2017,-1.19373957829724,-0.661018233096976,1.26943126154178,-0.193991292957758,0.821141658740073,0.0553180760723822,79.8549827706084,-90.72,40.93
2018,Monmouth,211.722646248245,226.569615338436,241.416584428628,205.363540666824,224.951188096902,237.723164092001,215.388311834184,228.188343619157,247.801877879027,NA,215,271,56,29.6939381803834,0.0369929305007902,23,7,0.15,Monmouth_2018,-0.166267472508065,-0.860070996363236,-0.115791550378782,0.315506380696442,0.821279180371079,0.0551576341695413,82.6170337940572,-90.72,40.93
2019,Monmouth,228.07637146796,245.960038620021,263.843705772081,221.095659250114,244.184937866083,259.764913186593,232.20622036348,247.766591329587,270.677252613856,NA,214,284,70,35.7673343041219,0.0307114246217404,87,11,0.12,Monmouth_2019,1.01947266178025,1.01616030302918,-1.92885321677664,-0.0522616787204252,0.81954869984758,0.0630307475446659,86.429657475111,-90.72,40.93
2006,Monroe,224.35474326124,247.069419126409,269.784094991579,208.224566402987,243.542768110507,262.391134172523,231.738479751724,250.522267679463,286.32055133736,NA,209,293,84,45.4293517303383,0.024179649269969,66,11,0.09,Monroe_2006,-0.306720177496368,0.0429491289721333,0.61410699188577,0.1902150138251,0,0,NA,-83.47,41.93
2007,Monroe,205.122127713599,240.78899907936,276.45587044512,182.043055923095,235.980998528702,266.046714653258,215.991061183558,245.596211941424,299.194660164319,NA,201,292,91,71.3337427315212,0.0153989647723371,75,14,0.06,Monroe_2007,1.02186552494668,0.0711244156670973,0.26087800617103,-0.222047634362449,0.590689696437832,0.143244644780406,128.456864712051,-83.47,41.93
2008,Monroe,226.325639734194,249.131122894073,271.936606053953,216.417747257176,246.573591954283,266.340301538637,231.880286134924,251.664840470448,281.990714182027,NA,200,291,91,45.6109663197586,0.0240833702952217,71,11,0.09,Monroe_2008,0.869852432910937,-0.930353579783603,0.167768030606677,-0.573797096263343,0.579560413259404,0.12569308707966,137.462382016324,-83.47,41.93
2009,Monroe,219.856612135418,246.767010148252,273.677408161085,196.891959480578,241.850267242386,263.86394324478,229.754970842306,251.66371710034,296.778313251661,NA,205,289,84,53.820796025667,0.0204096905381664,18,9,0.08,Monroe_2009,0.681646788583638,-0.590946331210403,-0.534759333636667,-1.85767234091723,0.594000558458654,0.13107822410148,138.46695317131,-83.47,41.93
2010,Monroe,239.148697730413,261.066211133136,282.983724535858,219.125914022018,256.502769337472,274.096659828859,248.1160013668,265.647184352675,304.239549634337,NA,225,295,70,43.8350268054443,0.0250590879361627,11,6,0.1,Monroe_2010,-1.26481096715,-0.150420388360041,0.197528508997217,2.31053458224173,0.603412711145745,0.124235062226399,204.724740326469,-83.47,41.93
2011,Monroe,231.594915577721,253.196604403704,274.798293229688,209.231041049283,248.663121313965,265.913312036451,240.354468757997,257.730080072777,296.117682242664,NA,217,287,70,43.2033776519663,0.025425460950081,65,9,0.1,Monroe_2011,-0.47144800187046,1.23439438463085,-0.427730570474233,0.339336669404177,0.551901171185626,0.120991955261167,182.938522601816,-83.47,41.93
2012,Monroe,233.839764806092,253.570189746543,273.300614686994,224.553856479945,251.293390674171,268.240681947176,238.813124316882,255.837712333696,283.003599963238,NA,223,279,56,39.4608498809023,0.0278368508209268,35,8,0.11,Monroe_2012,1.94208315018172,-1.59330382472247,1.66817885397075,0.60522821880525,0.546033783319199,0.119525108294562,184.256468439972,-83.47,41.93
2013,Monroe,233.124077440195,254.200929293501,275.277781146806,212.491126138317,249.390390910745,266.156851446304,242.382622258158,258.959137047736,296.918454942052,NA,242,277,35,42.1537037066107,0.0260585831092547,3,3,0.1,Monroe_2013,-1.0472703970016,1.860727378288,0.233516717998159,-0.458664720425552,0.582888313355183,0.113291008686484,186.235297263639,-83.47,41.93
2014,Monroe,229.365053402873,251.50155923565,273.638065068426,203.550235204546,244.112846452214,260.737385653725,242.225786926693,258.970157625087,300.457066415825,NA,241,269,28,44.2730116655528,0.0248111829323846,2,2,0.09,Monroe_2014,-0.48849131987569,-0.35160447271772,-1.46927887466191,-1.58464244100146,0.552210584217644,0.116900827393367,193.409506782646,-83.47,41.93
2017,Monroe,243.475763965419,259.884990353756,276.294216742093,233.776470625525,257.670276433714,271.656907804431,248.136793233084,262.030057592873,285.556769216011,NA,223,286,63,32.818452776674,0.0334709804534823,88,9,0.13,Monroe_2017,0.731763933657856,-0.433241769090246,1.04696950427878,-0.12525244954094,0.541759299580573,0.129082533061356,166.76025992184,-83.47,41.93
2018,Monroe,229.464966910281,238.256322735451,247.047678560621,223.867717842556,237.008066688383,244.47829142019,232.098010270368,239.477214735873,252.729150162384,NA,236,257,21,17.5827116503403,0.062474196997954,5,3,0.24,Monroe_2018,0.422230130017083,0.372538243896453,-0.0329662536415652,0.0265541209595291,0.5140381838601,0.126584309321355,183.461880804214,-83.47,41.93
2019,Monroe,237.366800193216,261.463747030962,285.560693868708,223.891961218633,258.4014462829,278.884674181902,243.924006721985,264.554189155839,299.062090972008,NA,235,291,56,48.1938936754918,0.0227926342452836,42,8,0.09,Monroe_2019,-0.0447007435588098,1.14210804316406,-1.92096077959218,0.046594284461542,0.373507368614059,0.124785129838876,194.758013683716,-83.47,41.93
2007,Morris_IL,195.07195437998,227.77467965295,260.477404925921,159.242669513682,218.033497901667,243.182216225715,212.207627857784,237.433673346544,298.413979259232,NA,194,299,105,65.4054505459403,0.0167947133187328,563,13,0.06,Morris_IL_2007,1.45079665594169,0.123560007752296,0.329384899073262,0.522029321700898,0.359675744748822,0.230452839230094,106.033248329882,-88.38,41.34
2008,Morris_IL,213.530192671147,235.595199574469,257.660206477791,188.958417330324,229.302831091278,246.428558000604,224.734743405324,241.615922263979,282.093619393519,NA,214,291,77,44.1300138066445,0.0248915805060604,280,9,0.09,Morris_IL_2008,0.397534256862507,0.123608377816857,-0.0866668178756435,-1.2423284865569,0.408199275860488,0.212395160181493,158.766170522384,-88.38,41.34
2009,Morris_IL,245.821766125608,265.341605854707,284.861445583807,224.946158413908,260.158562174858,275.42943196422,255.261836701132,270.294800246744,304.829802727986,NA,205,289,84,39.0396794581989,0.0281371621551803,84,8,0.11,Morris_IL_2009,1.08070895943484,0.630174214618947,-0.448873024214446,-1.98761319791236,0.387174022640818,0.21285347632797,152.483204045543,-88.38,41.34
2010,Morris_IL,229.804672835436,249.482339881182,269.160006926929,212.603372766495,245.818795918397,261.703463151857,237.336984683093,253.077263851141,287.056979965006,NA,232,288,56,39.3553340914926,0.0279114843453741,29,7,0.11,Morris_IL_2010,0.580649340606312,-0.231550565422353,-0.166585403208263,1.72104633620581,0.385042852559695,0.214549246069939,142.831498096013,-88.38,41.34
2011,Morris_IL,255.762732046111,268.914093168555,282.065454290998,245.588755968646,266.68352977939,277.54524183901,260.429313380107,271.152105903515,292.626535472155,NA,231,280,49,26.302722244887,0.0417624374076006,63,7,0.16,Morris_IL_2011,-0.74867141600768,0.489210223480553,-0.303999962920387,-0.340499945128918,0.399663137632338,0.212486823410789,145.168990791348,-88.38,41.34
2012,Morris_IL,220.773606407645,242.616424171102,264.459241934558,196.205868358401,236.151017054526,253.13168614028,232.109738135908,248.877996512635,289.239759794442,NA,209,272,63,43.6856355269125,0.0251447822185157,41,7,0.1,Morris_IL_2012,-0.796616050058059,-1.588343418321,1.70055713093023,1.28316484765216,0.391539483936019,0.212463907603465,148.488077641424,-88.38,41.34
2014,Morris_IL,258.327036865972,258.950237523215,259.573438180458,258.327008710167,258.950227801719,259.573410861982,258.327064675741,258.950247467371,259.573465369162,NA,262,262,0,1.2464013144853,0.881309878798469,1,1,1,Morris_IL_2014,-0.174526383787006,0.0816286137444059,-1.62493002859895,-1.01282092445621,0.386119895503918,0.210676474632201,148.434605586302,-88.38,41.34
2015,Morris_IL,242.701981698417,243.42946395239,244.156946206364,242.701921766521,243.429443253898,244.156887774627,242.702039233816,243.429484811299,244.157003457127,NA,247,247,0,1.45496450794673,0.754977723101166,1,1,1,Morris_IL_2015,-2.01081939821523,1.21637330721077,-0.962860041836501,0.0515409476874541,0.387219854255466,0.223199963334708,157.444646874367,-88.38,41.34
2017,Morris_IL,212.917029717736,213.028996591085,213.140963464434,212.917029717736,213.028996591085,213.140963464434,212.917029717736,213.028996591085,213.140963464434,NA,216,216,0,0.223933746698094,4.90531600349626,2,1,1,Morris_IL_2017,0.412921972367478,-0.495143724334439,1.15686226256429,-0.238250040282427,0.392627984783905,0.217952243457537,145.069685546122,-88.38,41.34
2018,Morris_IL,220.452316256274,231.360312104602,242.26830795293,212.341408010469,229.603944941773,238.616633449866,224.073870732259,233.119816809649,250.654563800073,NA,222,243,21,21.8159916966567,0.0503514030751093,7,3,0.2,Morris_IL_2018,1.11569537082469,-0.935625978346175,-0.0694841042428723,0.421641733046323,0.392902974471791,0.225560291489069,165.27066408473,-88.38,41.34
2019,Morris_IL,218.31908807485,243.874860840165,269.430633605481,201.754783976574,240.317150114924,261.821817016403,226.073956064172,247.389588126318,285.452752672936,NA,221,284,63,51.1115455306309,0.0214915393380808,141,10,0.08,Morris_IL_2019,0.513215581154704,2.28787695271891,-1.9004988334639,-0.0757679613528505,0.336106146019524,0.267393097758834,174.693204083737,-88.38,41.34
2005,Morris_MN,227.195748396058,248.41394571262,269.632143029183,215.102202274195,245.695874427428,263.777331254352,233.101191207708,251.119793414749,281.212019426427,NA,196,294,98,42.4363946331248,0.0258849933152481,747,13,0.1,Morris_MN_2005,-0.792876324824468,0.488354526706439,0.550670273629652,0.89777663283208,0,0,NA,-95.87,44.71
2006,Morris_MN,251.545299111562,255.711291742342,259.877284373123,247.777698405545,254.912331308525,258.286287356424,253.124493530041,256.499547389939,263.539643599143,NA,251,293,42,8.33198526156119,0.13183722209272,64,6,0.52,Morris_MN_2006,0.910171218964615,-0.467683711468158,0.555785842505163,0.252245898932618,0.805679821057677,0.0817622623422272,72.4871317864847,-95.87,44.71
2007,Morris_MN,207.082206404626,237.048227389787,267.014248374948,182.381351746993,231.843016951217,256.492721917204,217.486284198589,242.159160386289,291.451880799659,NA,201,285,84,59.9320419703215,0.0183285226948483,484,13,0.07,Morris_MN_2007,0.0293298937713883,-1.00779858158439,0.428838701729441,0.579098864818577,0.748721840549608,0.143832880651861,73.0720505826362,-95.87,44.71
2008,Morris_MN,230.658804932024,252.666354762592,274.67390459316,213.176565041163,249.084638886315,267.052274514211,238.272857212452,256.329508522553,291.869308989371,NA,221,291,70,44.0150996611367,0.0249565671748676,308,10,0.09,Morris_MN_2008,-0.184906981238339,-0.7174005261682,-0.159098000665531,-1.28819713300212,0.798436909113829,0.0956075312560879,93.5053921175379,-95.87,44.71
2009,Morris_MN,252.700052428232,259.281730807305,265.863409186378,250.753016045815,258.728052676643,264.567007363021,253.952879737248,259.832334775571,267.803008604714,NA,233,275,42,13.1633567581452,0.0834487594299858,458,7,0.33,Morris_MN_2009,1.13344560739825,-1.63938395455892,-0.463245124393972,-1.4307347008249,0.793612413050205,0.104270996871526,91.9773389718494,-95.87,44.71
2010,Morris_MN,232.063126176067,260.774497289825,289.485868403582,201.346410496653,253.565420865735,275.756911256093,245.463707425122,267.990788145255,319.847955754742,NA,218,288,70,57.422742227515,0.0191294554873291,38,8,0.07,Morris_MN_2010,2.29513557958828,1.76981271866882,-0.375678740090149,0.63551492347165,0.802883238027572,0.0768710679211121,98.952901581917,-95.87,44.71
2011,Morris_MN,236.645058083018,245.300561529155,253.956064975293,234.740956383078,244.746216173189,252.552936423781,238.023752743775,245.877894919851,255.896757361716,NA,231,266,35,17.3110068922753,0.0634547602133923,30,5,0.25,Morris_MN_2011,0.392761039001618,-0.950621067299996,-0.6836330847465,-0.564719657202569,0.799227622245396,0.131315677893265,96.7868862479037,-95.87,44.71
2012,Morris_MN,231.814519325598,237.375022712272,242.935526098946,230.725460200113,237.043880770902,242.116646286636,232.646488682165,237.715291180099,244.031658512113,NA,237,272,35,11.121006773348,0.0987739521959717,58,5,0.39,Morris_MN_2012,-1.41700078097357,-0.981679457908643,1.65911241605339,1.79924760055253,0.79655753297503,0.144242118652809,77.6824017939344,-95.87,44.71
2013,Morris_MN,226.644373229123,237.831092801538,249.017812373953,218.772032245249,236.13076049935,245.458146899232,230.249456611724,239.538970026973,257.246304676228,NA,235,256,21,22.3734391448293,0.0490968681341743,8,4,0.19,Morris_MN_2013,-0.381244227743004,-0.256841077460073,-0.397619366466379,-1.44741725562719,0.80174873657793,0.137721600220024,83.1872132512769,-95.87,44.71
2014,Morris_MN,244.908915497342,262.042049203345,279.175182909347,227.259174616952,258.096031305486,271.357951210125,252.678383698085,266.262905180447,297.033880365466,NA,248,276,28,34.2662674120044,0.0320567681969608,3,3,0.12,Morris_MN_2014,-0.802894514583569,0.280704640891586,-1.0159616363874,-1.12222790660962,0.808498447222763,0.125276463105783,93.6276363691929,-95.87,44.71
2015,Morris_MN,237.697558290316,245.82069565654,253.943833022763,233.572870458673,244.839907180302,251.798367827555,239.837945972643,246.794187642231,258.131732138086,NA,240,254,14,16.246274732447,0.0676133950392775,4,3,0.27,Morris_MN_2015,-1.47327034213987,-0.279734286141392,-0.0221552314992458,0.489555219324276,0.810595555963008,0.130181176443624,81.5445561196618,-95.87,44.71
2016,Morris_MN,237.132859759637,242.497029370928,247.861198982219,232.230296746447,241.407718516176,245.742750969645,239.24323138072,243.586464948598,253.02325532508,NA,218,267,49,10.7283392225821,0.102389174000886,13,5,0.4,Morris_MN_2016,-0.223725673654243,0.523311429434967,1.36942231815165,1.10918306526201,0.809690246725416,0.126651616378076,83.863376768244,-95.87,44.71
2017,Morris_MN,250.062631567693,253.4175381321,256.772444696508,248.699717601069,253.065191311638,256.000481077561,250.847878552282,253.762146083107,258.214726578785,NA,230,265,35,6.70981312881514,0.163710340409389,24,5,0.65,Morris_MN_2017,-0.117582054802024,0.616334964490354,1.01299434319162,0.262844665267723,0.810343444529755,0.132461638953509,83.2712561742897,-95.87,44.71
2018,Morris_MN,213.100746149952,226.951985355794,240.803224561635,200.148630456682,224.139781886313,235.186183086677,218.705905496188,229.766255592148,254.060063190894,NA,222,243,21,27.7024784116836,0.0396522569236385,4,3,0.15,Morris_MN_2018,-0.216994365017622,1.38005756720856,-0.11475871950989,0.245734400083,0.811730057412649,0.127980931207957,87.3626184718704,-95.87,44.71
2019,Morris_MN,234.822862084555,242.919060440774,251.015258796992,227.575450439959,241.406441771528,247.999495195626,237.91076128897,244.449950870093,258.396017874196,NA,242,270,28,16.1923967124373,0.0678383695081975,18,3,0.27,Morris_MN_2019,0.849651926252537,1.24256681518905,-2.34467399150185,-0.417904617278099,0.621569279075898,0.132702290776159,98.7733553372986,-95.87,44.71
2005,Nashua,236.316957436214,242.019103689915,247.721249943617,234.468323028008,241.545182802269,246.575827666645,237.458272128061,242.508472089623,249.55575089616,NA,203,287,84,11.4042925074027,0.0963203803031716,1949,11,0.38,Nashua_2005,-1.07908389508871,0.290381473745997,0.693533537632062,1.2179605448379,0.665008824001283,0.122080630744196,179.128833042893,-92.57,42.93
2006,Nashua,215.566696808107,239.187729709582,262.808762611056,206.67987439717,236.867053847608,257.525058411013,220.796879996078,241.541337716375,271.870500215719,NA,195,293,98,47.2420658029487,0.0232518576978293,384,14,0.09,Nashua_2006,-1.53855819119948,-0.901327423739415,0.724055977241391,0.637443933708867,0.692707085230449,0.0784407700295551,93.2514322233127,-92.57,42.93
2007,Nashua,201.423556547447,221.132503316748,240.84145008605,183.123223600425,217.399087189456,233.344093348083,208.990803438231,224.97321291839,258.2758870985,NA,194,285,91,39.4178935386026,0.0278671865183741,1310,14,0.11,Nashua_2007,0.287928003200353,0.147609743776095,0.293907271036759,0.532744709128452,0.613627286524483,0.0731288441568816,83.7508273800014,-92.57,42.93
2008,Nashua,221.062842732404,234.570674989427,248.07850724645,212.167743783587,232.617641049612,243.998694905819,225.11361642199,236.510045132665,256.981964331768,NA,207,284,77,27.0156645140455,0.0406603284117091,1149,12,0.16,Nashua_2008,0.387138423119255,0.584712629026941,-0.472532941219284,-1.11580150765772,0.642685246728243,0.0671655474318718,113.543290241741,-92.57,42.93
2009,Nashua,229.237515026613,255.856531104625,282.475547182638,202.866245751826,249.82934303562,270.617171962774,240.854930742778,261.785342915995,309.834780978583,NA,191,289,98,53.2380321560251,0.0206331028198484,227,13,0.08,Nashua_2009,-0.423607353319077,-0.703638475898046,-0.442066334186464,-1.72933129419751,0.653434484655406,0.0643235314340721,110.830964823813,-92.57,42.93
2010,Nashua,227.695741090776,248.246439600199,268.797138109622,217.600695481478,245.813721281993,263.49475392117,232.960155350205,250.684155521624,278.979887912108,NA,211,288,77,41.1013970188452,0.0267257531635231,158,11,0.1,Nashua_2010,0.763460085016516,-0.119060447566363,-0.301448045002023,1.34963678782359,0.669157250578717,0.0658247576264583,114.043733382232,-92.57,42.93
2011,Nashua,230.480881471672,242.853332229551,255.225782987431,225.648758441636,241.629705262622,252.381103604267,233.310678847249,244.06274370263,259.906413654048,NA,217,280,63,24.7449015157592,0.0443916008597617,69,10,0.17,Nashua_2011,-0.532427933093001,-0.843532191861186,-0.320800352700165,-0.460627657524154,0.669741697416975,0.0675093396896701,112.970263744996,-92.57,42.93
2012,Nashua,230.780408399151,238.281286740471,245.782165081791,228.27487174384,237.602641488484,244.218735969765,232.359311889142,238.9584745897,248.228381693177,NA,202,272,70,15.0017566826398,0.0732224775164363,957,11,0.29,Nashua_2012,-0.543487398641206,-1.53080446829363,1.7021426698273,1.59865150624422,0.637207490087323,0.0683917398180194,116.538308731396,-92.57,42.93
2013,Nashua,241.787752065736,248.115721481216,254.443690896695,241.291765004136,247.945584548987,253.999754256808,242.22859517051,248.289341400644,254.951086426183,NA,235,270,35,12.6559388309598,0.0867944927731927,31,6,0.34,Nashua_2013,0.228047980944917,0.242035347229255,0.0423414056442498,-0.923946661618822,0.635511448282185,0.0687126125919645,121.4319550136,-92.57,42.93
2014,Nashua,220.403188767679,239.200913049041,257.998637330403,214.632678503529,237.596919688303,254.19777280584,224.116115655291,240.78902210992,263.792816480608,NA,220,262,42,37.5954485627242,0.0292180525408272,13,7,0.11,Nashua_2014,-0.531502606287177,-0.0749169408682385,-1.50680551633418,-1.27195453484122,0.653239669042652,0.0694574958171942,122.207450872528,-92.57,42.93
2015,Nashua,231.754640248096,249.236640554111,266.718640860126,224.268599298343,247.36023310557,262.563418001856,235.973208655572,251.089416031823,274.066365985125,NA,226,268,42,34.9640006120297,0.0314170510288717,10,6,0.12,Nashua_2015,-1.00113452581264,-0.569474745758523,-0.426986613323953,0.152006071954153,0.664642112259632,0.0779377048428869,113.58913236148,-92.57,42.93
2016,Nashua,234.174642860564,241.422064837529,248.669486814494,230.81172121147,240.591667078591,246.877888396063,235.947432664423,242.243658499512,252.112236646649,NA,232,260,28,14.4948439539294,0.0757832091806521,22,4,0.3,Nashua_2016,2.48853959008266,1.98148420565623,1.10148154002538,0.594290887085058,0.662831473035227,0.0787398867777499,113.741939427279,-92.57,42.93
2017,Nashua,234.27415187147,246.976134605868,259.678117340267,230.513388329272,245.931068465849,257.218922924121,236.771055375942,248.04929366769,263.593425521478,NA,230,293,63,25.4039654687971,0.0432399340469465,42,8,0.17,Nashua_2017,1.07023009416227,-0.196894898907172,1.119688900507,-0.0289069154972866,0.664424377163027,0.0756801356833444,110.960850829742,-92.57,42.93
